"mz_rt_min","tr1_vs_ctrl","tr2_vs_ctrl","tr2_tr1_vs_ctrl","tr2_vs_tr1","AveExpr","F","P.Value","adj.P.Val"
"166.05336_1.104",0.047546229879627,-0.0832454435931278,0.219462251513792,-0.130791673472755,26.9050189068493,0.446407847904389,0.720757744645939,0.774632565962908
"189.11231_7.642",0.151572367126397,0.00591568167768244,-0.243266331012709,-0.145656685448714,19.592615758192,0.445619664684572,0.721309051924267,0.774703396279361
"97.02897_1.147",0.172598977852417,0.00157557371614584,-0.0267250141282392,-0.171023404136272,25.8891597763289,0.442397819695685,0.72356451056846,0.776603200314231
"415.25394_6.094",-0.0571182541900347,0.143680579822946,-0.0549715548794112,0.20079883401298,23.7335744575876,0.441346763267936,0.724300954815225,0.776871185406653
"185.1538_8.612",0.102190356749032,0.0761894618771122,-0.160067673943314,-0.0260008948719199,24.0400984930635,0.438801657219237,0.726085543842825,0.778262275334552
"284.29476_8.508",-0.505891858285192,-0.65136728372389,-0.236319825633679,-0.145475425438699,27.9682719855536,0.437092153658066,0.727285250391598,0.779025006459725
"301.12595_3.424",-0.316518646058522,0.0159047782211124,-0.109544904806617,0.332423424279635,23.9818669742491,0.433979222844949,0.729471956571136,0.780843221118399
"435.27232_8.588",-0.41179402989285,-0.0505133006878082,-0.0977763169828926,0.361280729205042,22.5271861983725,0.431161424552547,0.731453638598402,0.782439683111963
"355.26317_8.092",0.755936936617306,0.271179206798372,0.206656324326565,-0.484757729818934,25.6240210008332,0.425381848454369,0.735524913933222,0.786085307515913
"279.13393_1.233",0.254897749959261,0.297108391055362,0.277396037435523,0.0422106410961009,24.6527708917807,0.424925468396572,0.735846772825046,0.786085307515913
"481.26222_6.494",-0.207097840060135,-0.212397254315155,-0.291568541150809,-0.00529941425501992,24.1131989644306,0.413570611688867,0.743871597195394,0.79412646764137
"369.24356_8.3",0.420918233411104,0.30293914005813,0.448990049781692,-0.117979093352974,24.4207236161497,0.41112664439505,0.745602920443998,0.795442687853356
"189.1234_2.285",-0.261068236817618,-0.0845704200010035,-0.390404620901039,0.176497816816615,24.0138267894555,0.40896894549196,0.74713260461346,0.79631795715237
"318.19455_7.309",0.0195973828482309,0.19573860357646,0.143092459634758,0.176141220728229,21.9563965521954,0.40856197851437,0.747421240485119,0.79631795715237
"231.17049_3.098",-0.284271651883173,-0.280066160959603,-0.391427064115293,0.00420549092357037,23.6806816039122,0.401763474481758,0.752248454561914,0.800437995780665
"120.9587_0.348",0.174264092964033,-0.16971178515702,-0.246755192053477,-0.343975878121054,18.8368831904279,0.401703126259748,0.752291349417918,0.800437995780665
"207.13665_7.911",-0.0804960243141173,0.252033903123729,0.0478279515046762,0.332529927437846,25.1894552991467,0.396918342244603,0.755694757830535,0.803523539971708
"434.18926_1.765",-0.474522811882756,-0.350592969021233,-0.170685870709158,0.123929842861523,21.9568319446702,0.392030165518306,0.759176514863514,0.80619843052626
"371.22774_5.633",-0.0407465665554175,0.180815853240723,0.0400005606398011,0.22156241979614,24.4110942048611,0.39196817111629,0.759220702431685,0.80619843052626
"159.94634_0.33",-0.154528249886985,0.329958640610667,0.101405545150016,0.484486890497652,21.6169788660821,0.389785985646242,0.760776560088016,0.807313424135953
"587.32834_6.97",-0.160922245278505,0.180161524616845,-0.0224071162095437,0.341083769895351,20.4689078163713,0.386200935884605,0.763334563588309,0.809489676735509
"387.25335_8.143",0.191977220659716,0.369254197126802,0.199799708774639,0.177276976467086,25.1956549569349,0.381632375853003,0.76659765157983,0.812364000583365
"523.27276_7.466",-0.125072853456786,0.223532317269952,0.200449343643997,0.348605170726738,20.915518210315,0.380981262797633,0.767063000550834,0.812364000583365
"179.12857_1.006",0.0624360281646533,0.343071555112299,0.317834509567724,0.280635526947646,21.3357813130626,0.379456577833351,0.76815296588797,0.812978868406631
"207.05072_0.915",-0.0641325346343103,-0.00655453104006513,-0.218004252155088,0.0575780035942452,24.7231421486666,0.377336715648717,0.769669041881998,0.814043598968634
"415.22449_7.448",0.00423176179737776,0.214069852861948,0.326095650630995,0.209838091064571,20.439276745923,0.373064076955661,0.772726876841703,0.816736487045933
"179.1286_1.012",0.0624360281646532,0.338954295299135,0.312776659609593,0.276518267134482,21.3333922227744,0.367432761742502,0.776761188252981,0.820457218035578
"217.15476_1.729",-0.374108938034828,-0.0898306896921788,-0.146394417031758,0.284278248342649,22.7171506680353,0.362012281193587,0.780648473623752,0.824017833269516
"458.18667_1.156",0.153033591767916,-0.06060225574268,-0.0749851560187988,-0.213635847510596,21.2502912464687,0.360029615627256,0.782071239061597,0.824974023491281
"318.16647_7.191",-0.168120498378813,0.119487733943306,-0.182889030770306,0.287608232322119,21.3554262854209,0.35845168776975,0.783203886385619,0.825623119333849
"84.96041_8.905",-0.0907401080870426,0.303119080978343,0.211186658239565,0.393859189065385,30.0069505817619,0.357332919083794,0.784007113015567,0.825924324998577
"282.20329_8.275",0.263905881361115,0.142391510569363,-0.0911690343229611,-0.121514370791752,21.2399972953346,0.336437017839639,0.799029803506703,0.841194964641621
"554.41873_8.583",-0.00837089546296795,0.278226960789357,0.108598866551429,0.286597856252325,21.3420411962294,0.32473009403161,0.807456770158635,0.849506265770061
"473.2594_6.308",0.0137119211775487,0.316798267388635,0.0445229058136712,0.303086346211086,19.9809761954969,0.320167816792382,0.81074141502409,0.852400064807936
"157.09735_1.178",-0.172466599294243,-0.0818692005126013,-0.20895535975059,0.0905973987816421,20.0297781434167,0.317720882234006,0.812503060597529,0.853152015281697
"115.05063_1.382",0.307973839111257,-0.0206886952027553,0.0560073289897202,-0.328662534314012,19.7744395086953,0.317689395221008,0.812525728839712,0.853152015281697
"173.09223_1.109",-0.157411006062855,0.140013343347834,0.112705904059424,0.29742434941069,26.2918372669663,0.314986197321354,0.814471753789282,0.854633082871593
"423.38352_8.669",-0.34233023197767,0.106758125840584,-0.0835692869358733,0.449088357818253,21.3562492542473,0.310019026968039,0.818047066653269,0.857820708527343
"227.10264_1.157",0.123623264577725,0.146125800661933,0.101571955210552,0.0225025360842075,26.7164663195879,0.307104920204872,0.820144135216729,0.859455049117466
"101.07142_1.066",-0.127543158948667,0.0606602385330689,-0.0564400356666737,0.188203397481736,23.0868963306712,0.304006399143357,0.822373403545403,0.861225690327076
"117.09144_5.038",0.235054536477169,0.18356824464673,-0.136775165566064,-0.0514862918304393,20.269240965115,0.300608551410004,0.824817290821778,0.862336899681085
"277.21604_8.524",0.02451230955833,0.128336350018039,-0.0173695394138807,0.103824040459709,25.5823141111559,0.300432868329662,0.824943626515609,0.862336899681085
"501.29163_7.471",-0.011573691090298,0.154726291117294,0.254616408230682,0.166299982207592,20.638977689693,0.300277408784693,0.825055417176076,0.862336899681085
"591.31811_8.138",-0.498540741359196,-0.427001531212136,-0.721630467861691,0.07153921014706,23.0806760929845,0.298010518678606,0.826685304421486,0.863033150386942
"187.02732_0.787",0.0449088733871458,0.217652555147062,0.133515670988704,0.172743681759917,21.5344545803257,0.297846714301155,0.826803061993506,0.863033150386942
"413.26729_8.326",-0.335287916741131,0.03566258814446,0.316953918005254,0.370950504885591,23.4940755675791,0.296302550201595,0.827913026948765,0.863626922228908
"326.37815_8.232",0.04037315610854,0.318661050690019,0.3050226534923,0.278287894581479,22.7121640677583,0.294029784936707,0.829546297109757,0.864765441010563
"589.30779_7.552",-0.292377256787703,-0.225881950701372,-0.312013349639488,0.0664953060863316,21.1428725068018,0.290590478389371,0.832016821404237,0.866774704282743
"223.13275_12.934",-0.0688562503937946,0.142773666921332,0.0601468563295713,0.211629917315127,17.5902784839864,0.288043766687369,0.833845272153101,0.868112886077201
"219.13401_1.189",0.193954892483464,0.131356318816702,0.0438926315388202,-0.0625985736667624,25.5567053975494,0.280636451379877,0.839158396042067,0.872616232922431
"294.00308_1.1",-0.0228721182441111,-0.353822851031303,-0.174306655593872,-0.330950732787191,22.0034446346063,0.28048860366936,0.839264359358353,0.872616232922431
"275.18232_12.963",0.107838407388701,0.21801328160396,0.175410578634461,0.110174874215259,17.7814162452539,0.276168316388503,0.842359096267563,0.875263748465515
"189.08707_1.023",-0.0626192593148658,0.0234425297193737,0.139342571549831,0.0860617890342395,20.8615168183765,0.273608650877255,0.84419106468012,0.876596577247541
"313.18022_7.14",-0.0483252314478913,0.0400362153086272,0.209647443935081,0.0883614467565185,20.3960232780481,0.268608296998803,0.847766092591795,0.879736465394346
"547.33322_7.051",0.00258148630555141,0.095585576198609,-0.0792695752723731,0.0930040898930576,21.9755422967329,0.260434261514118,0.853598106002165,0.885212850668912
"265.11183_0.937",-0.0306687106891855,0.0432594438453476,0.155025389352241,0.0739281545345331,24.2023682739429,0.251900438002439,0.859668284933515,0.890928949840188
"322.12469_1.002",-0.0433742554583631,0.00292628404912982,0.144653555520779,0.0463005395074929,19.4272387982834,0.249396336920682,0.86144541879665,0.892191361712818
"231.08407_3.002",-0.0809124458841852,0.0900199132106174,-0.0278140317477896,0.170932359094803,24.7542664700328,0.246507395800257,0.863493189023195,0.893732250117393
"144.99214_0.792",0.106784981113211,-0.157030087173559,-0.222738151331142,-0.26381506828677,20.7912598327207,0.242800686609604,0.866116519427696,0.895866471164357
"115.03964_0.965",0.35183603327633,0.379025755143822,-0.0308754186437206,0.0271897218674912,20.6630292961479,0.240738374002245,0.867573977159732,0.896792789862003
"253.12842_3.515",-0.0898583581957209,0.124629438100888,-0.0564140252685795,0.214487796296609,22.7174545603532,0.239649853599485,0.868342620033883,0.897006357005875
"403.28419_8.439",-0.195789097493034,0.150303089251017,0.0843465881408983,0.34609218674405,23.4222372076259,0.237763230199701,0.869673779941765,0.897800357559546
"362.16655_1.004",-0.030388057827213,-0.247013491208521,-0.0733876305490039,-0.216625433381308,20.0230600835071,0.234494455824366,0.871976892846155,0.899596070447617
"350.16793_0.766",-0.0940156936876965,-0.0263458476438336,-0.316286968507005,0.0676698460438629,21.3061456642842,0.233216043180391,0.872876473793339,0.899942410965225
"317.21101_8.514",0.135912933324745,0.194567803277289,0.1098896184466,0.0586548699525447,24.836289418577,0.230226389803193,0.87497755279188,0.900740778549251
"429.26145_8.543",-0.0637855243964144,0.188399076174542,-0.0311044669075946,0.252184600570957,25.9760045476545,0.229730863477387,0.875325433150149,0.900740778549251
"671.61894_8.405",0.174756576213749,0.315368664150611,0.064978067509611,0.140612087936862,23.7307023594097,0.229704480565332,0.875343952086397,0.900740778549251
"127.03919_1.141",0.0170754847706119,0.203009520087214,0.187098673643181,0.185934035316602,24.9853599821136,0.222414399508468,0.880449086197026,0.905410271630446
"235.03083_0.477",-0.146808369775017,-0.113000267384935,0.0580182360928247,0.0338081023900813,18.397716354029,0.21820680050918,0.883384124008337,0.907843568523699
"326.13469_7.829",-0.432091324532138,-0.348989767577995,-0.382688094027288,0.0831015569541429,25.8171399246705,0.213113715031479,0.886924712910017,0.910895651096774
"243.13399_1.244",-0.130865063100119,-0.175171781063949,-0.288994545593027,-0.0443067179638293,22.0871796919476,0.209223602267082,0.889619540021811,0.912921080278843
"342.17718_0.869",-0.064232681691578,-0.181933367107221,0.117960539010577,-0.117700685415643,19.539932171095,0.208614297465248,0.890040852702932,0.912921080278843
"444.2265_7.483",-0.200029329919058,-0.0523257810100313,0.0343511044829992,0.147703548909027,19.921760065119,0.206356741085306,0.891599988206102,0.913932935887565
"477.283_8.411",0.179094385638967,0.281981786686595,0.309018110303607,0.102887401047628,21.6980814398711,0.198038028923703,0.897318273529604,0.918716456528613
"409.33112_8.648",0.3342567017376,-0.0700910560249478,0.296577522868773,-0.404347757762548,21.9460628340893,0.197892536394161,0.897417892060218,0.918716456528613
"437.32371_8.639",-0.0341693224550758,0.349358806545364,0.14441720525777,0.38352812900044,23.7070364865098,0.191487926019943,0.901788896051267,0.922599409037066
"231.17042_1.248",-0.104138214005821,-0.0168642712618292,-0.113440526753677,0.087273942743992,26.6296186848085,0.189872289644057,0.902886992416089,0.922769384157724
"415.28188_8.658",0.460662443782771,-0.0935598563692703,0.144457685879688,-0.554222300152041,24.6721853035308,0.189541789737059,0.903111389758374,0.922769384157724
"145.96666_0.33",-0.17543086410651,0.0711782890465248,0.0068215185589845,0.246609153153035,22.7670370900662,0.187753105111072,0.904324448486171,0.923417671006992
"197.93802_0.35",-0.44271789632859,-0.130928679827234,-0.286301971969261,0.311789216501356,20.6847299544634,0.186432742461172,0.905218369688653,0.923739461651592
"122.07149_0.938",-0.0814961474566368,-0.0986535006417389,0.0574760870389537,-0.017157353185102,22.7872203064856,0.181812597980924,0.908335799479052,0.925736868434589
"122.0715_0.937",-0.0814961474566368,-0.0986535006417389,0.0574760870389537,-0.017157353185102,22.7872203064856,0.181812597980924,0.908335799479052,0.925736868434589
"286.17331_7.953",-0.169608480208405,0.086666397796858,-0.0659937202638245,0.256274878005263,20.0397093039236,0.178989510951958,0.910232328474799,0.926684053711533
"279.14392_3.42",-0.14503158874619,0.152702429232881,0.0635962769138727,0.297734017979071,19.7857181152534,0.177913343172925,0.910953569379462,0.926684053711533
"137.09618_8.448",-0.0485224523268501,0.0371488802099291,-0.117619607278617,0.0856713325367792,28.1117182471913,0.177192009060604,0.911436461934312,0.926684053711533
"583.29457_6.955",-0.245194428220236,-0.0356849990734414,-0.0960881018347777,0.209509429146795,20.556016688242,0.1769659630659,0.911587696946809,0.926684053711533
"114.98803_0.437",-0.0182996804696565,0.044499671377368,0.193887810814878,0.0627993518470245,18.1156632712626,0.174626527888137,0.913150329906745,0.927681684615637
"231.17036_2.467",-0.0982708844181667,-0.164506634396615,-0.111494486361956,-0.0662357499784478,25.4237240937735,0.170875303989349,0.915646010465418,0.92962533886947
"243.13422_1.198",-0.130865063100119,-0.225076897033628,-0.208294901321901,-0.0942118339335083,22.0973956003055,0.16547196449755,0.91921832779603,0.932658900929729
"302.20752_5.542",0.143400201736841,-0.257223355217063,0.0535407318288514,-0.400623556953904,21.0164769038896,0.153101081031842,0.927288730111866,0.940249563696656
"151.04528_0.802",0.359624889384305,-0.423026083650117,0.039413008939821,-0.782650973034421,22.8713169952887,0.150813089102669,0.928763571271592,0.941147085555213
"279.17053_4.801",-0.273294674270931,-0.328275281666486,-0.130509810156219,-0.0549806073955547,20.3089036740177,0.137028922805476,0.93751877449401,0.949416220870837
"219.13409_1.952",0.0191256365498193,-0.17089020749672,0.0324215633547798,-0.190015844046539,23.050738678006,0.133412956257898,0.939775872834063,0.951098473711582
"107.05283_0.88",0.146513258516616,0.104229765455627,-0.204727466280337,-0.0422834930609893,20.8636888168078,0.122354881143626,0.946565289897013,0.957362612595458
"243.08477_4.233",0.136044200517574,0.0210356799335726,-0.0494288071370662,-0.115008520584001,18.5980795740096,0.120415409049586,0.94773745012199,0.957941083213867
